username,display_name,description,location,followers_count,following_count,statuses_count,created_at,target_population,locals_vs_diaspora,person_vs_organization,iteration_added,description_en,display_name_en
alrfat13271,احمد صالح,,,362.0,5657.0,5.0,October 2023,0,2,1,6,,Ahmed Saleh
alihashemi78849,ali hshemi,,,324.0,3386.0,639.0,April 2025,1,2,1,6,,but hshemi
acharya_pa1,Pawan Acharya,Postdoctoral Scholar at UAB,,334.0,639.0,71.0,March 2012,0,2,1,6,Postdoctoral Scholar at UAB,Pawan Acharya
ahmedabdal94,Ahmedabdalmohsen,لَنَا حَقٌّ فَإِن أُعْطِينَاهُ وَإِلَّا رَكِبْنَا أَعجَازَ الإِبِلِ وَإِن طَالَ السُّرَى الإمام علي ع,,4.0,276.0,4.0,November 2025,0,2,1,6,"We have a right, if we give it to it, otherwise we ride on the backs of camels, even if the journey is long. Imam Ali, peace be upon him",Ahmedabdalmohsen
aghatac8,Aghata,"Art, skin and attitude   Each image tells a story...  Do you dare to see it completely?",,0.0,13.0,13.0,December 2025,0,2,1,6,"Art, skin and attitude   Each image tells a story...  Do you dare to see it completely?",Misunderstanding
35pmrc4xezu0tvd,Максат,,,0.0,4.0,6.0,July 2019,0,2,1,6,,The goal
alikalhamadi,Ali Al-Hamadi,,,0.0,27.0,249.0,May 2018,2,2,2,6,,Ali Al-Hamadi
aarabisaeid,Saeid Aarabi,,,0.0,25.0,66.0,July 2025,1,2,1,6,,Saeed Arabi
alexp_ecb,Alex pr 🇳🇱,sou sofredor de  @ecbahia  e  @chelseaFC #forarezende,"Salvador, Brasil",184.0,1196.0,2822.0,January 2020,0,2,1,6,I'm a sufferer of @ecbahia and @chelseaFC #forarezende,Alex pr 🇳🇱
alpsina89,Sina alp,,,87.0,651.0,40.0,April 2024,2,2,2,6,,Sina alp
ak1980777,五郎人格,,,0.0,46.0,58.0,March 2024,2,2,2,6,,Goro personality
7usiy,7,,,347.0,25.0,66.0,December 2022,2,2,2,6,,7
alphard1black,Alphard (Taylor's Version),I salute you if you’re much too much to handle.,The Tortured Poets Department,4211.0,920.0,0.0,June 2020,1,2,1,6,I salute you if you’re much too much to handle.,Alphard (Taylor's Version)
alistai73159680,Alistair Mckenzie,,,12.0,116.0,198.0,April 2022,0,2,2,6,,Alistair Mckenzie
___tw1tt3r___,tw1tt3r,,,18.0,558.0,494.0,April 2022,1,2,1,6,,tw1tt3r
_hqaddomi,Hisham Qaddoumi,,,33.0,359.0,247.0,August 2022,0,2,2,6,,Hisham Qaddoumi
4freedom4iran,Freedom,,,18.0,214.0,682.0,September 2022,1,2,1,6,,Freedom
__dokhtarak,Emily,,,13.0,184.0,75.0,August 2021,1,2,1,6,,Emily
al_firas999,Firas Al Mashhadani,,"Sulaymaniyah, Iraq",26.0,162.0,43.0,September 2025,0,2,1,6,,Firas Al Mashhadani
7_ndala,معتز بالله الجنوبي,,,15.0,92.0,17.0,November 2025,2,2,2,6,,Moataz Billah Al-Janoubi
aliabc1500,Ali,,,58.0,203.0,8.0,September 2025,1,2,1,6,,Ali
alikarimdoost91,علی کریمدوست پهمدانی,پیج اصلی علی کریمدوست پهمدانی,"Irani, Brasil",554.0,7490.0,4649.0,September 2025,1,0,1,6,Main page of Ali Karimdoost Pahmdani,Ali Karimdoost Pahmdani
_irani_mohammad,MhmmdShajarian,,,8.0,1774.0,58.0,December 2020,1,2,1,6,,MhmmdShajarian
ali_geraei,Mohammad Ali Geraei,"Greco-Roman Wrestler. 77 KG. Fighter Challenger. 2017 World Bronze Medalist. ""To Have Face is to Have Wings"" #Falcon on his way to 2020 Olympics","Iran, Shiraz",221.0,18.0,28.0,March 2018,1,1,1,6,"Greco-Roman Wrestler. 77 KG. Fighter Challenger. 2017 World Bronze Medalist. ""To Have Face is to Have Wings"" #Falcon on his way to 2020 Olympics",Mohammad Ali Geraei
addh66,Azita Irani,,,14.0,122.0,0.0,July 2013,1,2,1,6,,Azita Irani
afshinzare1,Afshin Zare,Actor & Composer,Islamic Republic of Iran,3.0,97.0,13.0,July 2012,1,1,1,6,Actor & Composer,Afshin Zare
aliramez2,Aliramez,,,7.0,57.0,105.0,July 2014,1,2,1,6,,Can't get it
ahmdlkarim,Ahmd Abd Lkarim,,,2.0,17.0,8.0,April 2017,0,2,1,6,,Ahmed Abd Lkarim
a_nazari99,A Nazari,"To Achieve Victory, One Must Plan",Islamic Republic of Iran,21.0,276.0,1.0,March 2020,1,1,1,6,"To Achieve Victory, One Must Plan",A study
alborznazariz,Alborz Nazari,"Software Engineer | Seasonal CLI Wanderer  I'm about Games, Softwares, Sales, Analytics and Education.",Spain,147.0,310.0,1959.0,March 2021,1,0,1,6,"Software Engineer | Seasonal CLI Wanderer  I'm about Games, Softwares, Sales, Analytics and Education.",Alborz Nazari
abingdon_arms,The Abingdon Arms,"A destination village pub in Beckley, Oxford. Serving sensational locally sourced produced at a fair price! Pop in to see us","Beckley, Oxford",51.0,163.0,63.0,November 2019,0,2,0,6,"A destination village pub in Beckley, Oxford. Serving sensational locally sourced produced at a fair price! Pop in to see us",The Abingdon Arms
alisakhravi80,Alisakhravi,لغتي هويتي الاحواز,Spain,18.0,333.0,4.0,May 2024,1,0,1,6,An identity word of Ahvaz,Alisakhravi
ahmedstv1,ahmedstv _احمد سبورت تيفي,Scout كشاف اللاعبين  اعلامي رياضي sports analyst To advertise products Garipadam2015@outlook.com My youtube channel,Iraq,385.0,41.0,102.0,August 2019,0,2,2,6,Scout Player scout Sports journalist Sports analyst To advertise products Garipadam2015@outlook.com My youtube channel,ahmedstv _Ahmed Sport TV
34gwr77liku4hw8,احمد رمزي,,,18.0,450.0,4.0,June 2021,0,2,2,6,,Ahmed Ramzy
abdollahram,Abdollah Ramezanzadeh,استادیار بازنشسته دانشکده حقوق و علوم سیاسی دانشگاه تهران.  مسئولیتی در قبال نظراتی که کاربران زیر توییت‌هایم می‌نویسند ندارم. Retweet is not endorsement,,0.0,1102.0,3497.0,April 2015,1,1,1,6,"Retired Assistant Professor, Faculty of Law and Political Sciences, University of Tehran.  I am not responsible for the comments that users write under my tweets. Retweet is not endorsement",Abdollah Ramezanzadeh
3ccmke,Third Coast Cinema,,"Milwaukee, WI",1.0,154.0,0.0,September 2025,2,2,2,6,,Third Coast Cinema
3pm_est,R,,"New York, USA",1.0,85.0,0.0,December 2025,2,2,2,6,,R
aa1915898,احمدعلام صيادالبحار,فنان,مصر,9.0,312.0,4.0,December 2024,0,2,1,6,artist,"Ahmed Allam, the sea fisherman"
akramipmp,Saeed Akrami,,,13.0,166.0,0.0,May 2025,2,2,2,6,,Saeed Akrami
ahsan2026bs,Muhammad Hassan (Ahsan),An Ordinary Caliph of Allah,"Piplan, Pakistan",1.0,72.0,4.0,November 2025,0,2,1,6,An Ordinary Caliph of Allah,Muhammad Hassan (Ahsan)
aliiiiinaderi8,🌋Ali Naderi,,,18.0,645.0,0.0,July 2025,2,2,2,6,,🌋Ali Naderi
aliabz429014,Ali Abz,,,27.0,563.0,0.0,October 2024,2,2,2,6,,Ali Abz
abusamer1990528,Samer,,,8.0,277.0,0.0,November 2023,2,2,2,6,,Sami
alir33al,Ali,◉⃤,,0.0,70.0,0.0,March 2025,2,2,2,6,◉⃤,Ali
abrahymahm53406,احمد ابراهيم,,,1.0,70.0,0.0,November 2025,2,2,2,6,,Ahmed Ibrahim
aboliparande,aboliparande,,,1.0,53.0,0.0,December 2025,2,2,2,6,,abolishing
aboalfazlm79456,aliiii,,,48.0,367.0,3.0,May 2024,2,2,2,6,,king
27484b,xcxcxc,,,0.0,495.0,0.0,January 2024,2,2,2,6,,xcxcxc
alinazari42166,Ali Nazari,,,4.0,75.0,0.0,December 2025,2,2,2,6,,Ali Nazari
abina310186,H,,,0.0,590.0,0.0,September 2024,2,2,2,6,,H
abdulrahma74533,Abdulrahman iphone,,,2.0,100.0,0.0,November 2025,2,2,2,6,,Abdulrahman iphone
abdullahpa7203,Abdullah palta,,,0.0,85.0,0.0,December 2025,2,2,2,6,,Abdullah Palta
_atefehshams_,عاطفه شمس,روزنامه‌نگار,,4.0,50.0,0.0,August 2025,2,2,2,6,journalist,Atefeh Shams
abuzar42172607,abuzar,,,0.0,94.0,0.0,November 2022,2,2,2,6,,abuser
alirezapunteha,alireza punteha,,,4.0,311.0,0.0,November 2022,2,2,2,6,,he will do it
alisakar030,Ali Şakar,,,6.0,164.0,0.0,December 2025,2,2,2,6,,Ali Şakar
abdollahia64050,Ashoo Abdollahi,,,3.0,64.0,0.0,November 2025,2,2,2,6,,Ashoo Abdollahi
abbasali690448,abbas ali,,,0.0,65.0,0.0,December 2025,2,2,2,6,,Abbas Ali
42potatoesss,Ishita Dasgupta,,,1.0,77.0,0.0,October 2023,0,2,1,6,,Ishita Dasgupta
almlkzhyr76434,زهير الملك,,,8.0,116.0,0.0,December 2025,2,2,2,6,,Zuhair Al-Malik
amaeibahar30792,Bahareh Amaei,,,1.0,83.0,0.0,July 2025,2,2,2,6,,Bahareh Amaei
a_fallahzadeh,Amir Fallahzadeh,,,1.0,222.0,1.0,June 2023,2,2,2,6,,Amir Fallahzadeh
4ltgmlpx61671,Payton Brown 4LtgmLpx,,,3.0,195.0,0.0,November 2025,2,2,2,6,,Payton Brown 4LtgmLpx
alawamiaqe84264,Aqeela Alawami,,,8.0,130.0,4.0,January 2024,0,2,1,6,,Aqeela Alawami
___cfilm,🎞️,,,0.0,424.0,4.0,March 2023,2,2,2,6,,🎞️
alian2025,adele alian,,,1.0,58.0,0.0,May 2025,2,2,2,6,,adele alian
aliazarids,Ali Azari,,,7.0,66.0,0.0,October 2025,1,2,1,6,,Ali Azari
ahmedjamal41147,Ahmed Jamal,,,0.0,78.0,0.0,November 2025,2,2,2,6,,Ahmed Jamal
adriirov,Adri,,,0.0,49.0,0.0,December 2025,2,2,2,6,,Adri
ahmadiaman84324,Amanllah Ahmadi,,,5.0,65.0,0.0,November 2025,2,2,2,6,,Amanllah Ahmadi
ajmaldashti17,Ajmal Dashti,,,0.0,81.0,0.0,August 2025,2,2,2,6,,Ajmal Dashti
ahmadi_abb27030,abbas ahmadi,,,9.0,191.0,0.0,April 2025,1,1,1,6,,Abbas Ahmadi
afrasimoha50416,Mohammad Afrasi,,,0.0,59.0,0.0,June 2024,2,2,2,6,,Mohammad Afrasi
afra7172,Afra,,,8.0,178.0,1.0,July 2025,2,2,2,6,,Afra
akiali43488770,Aki Ali,,,0.0,48.0,0.0,November 2022,2,2,2,6,,Aki Ali
akmalkhan186861,Akmal Khan,,,4.0,49.0,1.0,July 2025,0,2,2,6,,Akmal Khan
ali_arsalan72,Ali Arsalan,,,32.0,9.0,0.0,July 2018,2,2,2,6,,Ali Arsalan
abdusamad_aa,Абдусамад,,,5.0,30.0,1.0,June 2017,0,2,1,6,,Abdusamad
afintlarabic,أفغانستان إنترناشيونال - عربي,لمتابعة آخر الأخبار والتحليلات السياسية حول أفغانستان لحظة بلحظة,"London, UK",3268.0,8.0,2083.0,June 2021,0,2,0,6,"To follow the latest news and political analysis about Afghanistan, moment by moment",Afghanistan International - Arabic
aliamoayed,Alireza A. Moayed,,,4.0,31.0,0.0,July 2017,2,2,2,6,,Alireza A. Moayed
ai_risks,Center for AI Safety,Reducing societal-scale risks from AI. safe.ai ai-frontiers.org,San Francisco,7911.0,2.0,227.0,August 2022,2,2,2,6,Reducing societal-scale risks from AI. safe.ai ai-frontiers.org,Center for AI Safety
akash551788875,Akash55,,,0.0,13.0,31.0,October 2024,0,2,2,6,,Akash55
alokobra1643794,alokobra,,,0.0,39.0,10.0,September 2025,2,2,2,6,,alokobra
alimohammadkhn,A.M,,,1.0,24.0,13.0,December 2025,2,2,2,6,,A.M
aidin_og,آیـدیـنـم یا شاید یه انسان غمگین ؛,خسته ام ؛,,0.0,8.0,27.0,December 2025,1,2,1,6,I'm tired,Aydinm or maybe a sad person;
ahora9090,Ahora,instagram.com/hoseinshahamatt life style,,3.0,44.0,26.0,October 2025,1,2,1,6,instagram.com/hoseinshahamatt life style,Now
abdullahsa83137,King Rahimzoy,,,1.0,17.0,14.0,December 2025,0,2,1,6,,King Rahimzoy
abolfazl20_06,ابوالفضل,,,0.0,31.0,11.0,June 2024,2,2,2,6,,Abul Fazl
adriyanari3843,Adriyan Ariya,,,0.0,20.0,17.0,November 2025,1,2,1,6,,Adrian Aria
al3151644276727,Al,,,1.0,34.0,18.0,September 2023,2,2,2,6,,Al
aghplt,Ali Gholhaki,journalist | ثبت است بر جریده عالم دوام ما,هرجا که باید,0.0,3259.0,9934.0,January 2020,1,2,1,6,journalist | It is registered in our sustainable world journal,Ali Gholhaki
abdul_majid33,عبـدالمـجید خرقـانی 🇮🇷,طلبهٔ پیرو خط ولایت || مُنتَظر || کارشناس ارشد تاریخ تحلیلی اسلام,طِ‌حرٰان,0.0,4650.0,3757.0,May 2020,1,1,1,6,Students following the province's line || Expected || Master of Analytical History of Islam,Abdul Majeed Kharqani 🇮🇷
2088sajad24892,Sajad,,,5.0,39.0,53.0,December 2024,2,2,2,6,,Hundreds
3tareee,سه تا رِ,من بد دهن‌تر از چیزی‌ام که از توئیتام به نظر میرسه ولی حالا باز خود دانی!,شهری عاری از مونوگامی,1206.0,212.0,0.0,May 2016,1,0,1,6,"I'm more bad-mouthed than it seems from my tweet, but now you know!",Three R
alirezashayest1,Alireza Shayesteh,Fitelz,Antarctica,858.0,1990.0,0.0,November 2015,1,2,1,6,Fitelz,Alireza Shayesteh
adnanaltia,عدنان الطائي,"Host of the ""Tell the Truth"" Program","Istanbul, Turkey",0.0,469.0,7109.0,November 2015,0,2,1,6,"Host of the ""Tell the Truth"" Program",Adnan Al-Taie
alihamid27,Ali Hamid,Documentary Filmmaker/ @manototv,United Kingdom,0.0,438.0,7790.0,December 2017,1,0,1,6,Documentary Filmmaker/ @manototv,Ali Hamid
alihoseini692,Ali Hoseini,اخلاق نیک ؛ کردار نیک ؛ پندار نیک,مشهد مقدس ایران,6.0,107.0,4.0,January 2020,1,1,1,6,good manners; good character; Pindar the righteous,Ali Hoseini
algroonahmed,أحمد القرون,ما دامَ في السمّاء من يحميك، فَليسَ في الأرض من يكسرك.,Al Khobar,0.0,1091.0,1381.0,March 2015,0,2,1,6,"As long as there is someone in heaven to protect you, there is no one on earth to break you.",Ahmed Al-Qurun
ajibzade,عجیب زاده,از خودم که می گذشتم بالغ بودم. از آن پس را به خاطر ندارم,دار العجائب,0.0,575.0,1356.0,April 2016,1,2,1,6,I was an adult when I passed. I don't remember after that,odd born
ahmadabdulsada,احمد عبد السادة,شاعر وكاتب وصحفي عراقي,Iraq,0.0,289.0,4050.0,June 2016,0,2,1,6,"Iraqi poet, writer and journalist",Ahmed Abdel Sada
abdullahagar2,Abdullah Ağar,"Gazi/Yazar/Güney Doğu, Orta Doğu, Balkanlar ve Kafkaslar'da görev. 9 Kitap.","Ankara, Türkiye",0.0,1259.0,3808.0,April 2016,0,2,1,6,"Veteran/Writer/Served in the South East, Middle East, Balkans and Caucasus. 9 Books.",Abdullah Agar
2ndravanparish,روانپریش دوم درب اول,منو آنفالو نکن عنتر ب.آ بزن / CG Artist & Web Designer,"Dubai, UAE",0.0,35.0,5587.0,December 2018,2,2,2,6,"Don't unfollow me, Anter B.A. / CG Artist & Web Designer",The second psychopath of the first door
aliebrahimzade_,Ali Ebrahimzadeh,General Contractor #زندگی_نرمال #ایجاد_شرمساری 0018182017068,"California, USA",0.0,731.0,1364.0,April 2015,1,0,1,6,General Contractor,Ali Ebrahimzadeh
abdulqa15628102,ABDUL QADIR,,Allahabad India,7.0,91.0,82.0,November 2016,0,2,1,6,,ABDUL QADIR
aekbcgr,AEK BC,Επίσημο X της ΑΕΚ BC - Official AEK BC X Account,"Athens, Greece",0.0,87.0,1315.0,January 2015,0,2,0,6,Official X of AEK BC - Official AEK BC X Account,AEK BC
ali_shahoum,Ali,newOne,Islamic Republic of Iran,9.0,190.0,14.0,November 2016,1,1,1,6,newOne,Ali
677krzych,Wojtek,,"Warszawa, Polska",146.0,807.0,9241.0,June 2019,0,2,1,6,,Wojtek
_ellrose,ell,,"Manchester, England",5833.0,225.0,0.0,May 2013,0,2,1,6,,ell
06numerosix,komagome,▶︎  ｸｷｰｯ／ｾﾚちゃん,のば,1980.0,200.0,0.0,February 2014,0,2,1,6,▶︎ Cookie/Sele-chan,komagome
ahmedovzaur78,Zaur Ahmadov,businessman,Azerbaijan,20.0,215.0,0.0,December 2014,0,2,2,6,businessman,Zaur Ahmadov
alie89700828,alie,,,37.0,549.0,9.0,November 2020,1,2,1,6,,otherwise
afg01a,afg01 afg01,,,57.0,737.0,8.0,February 2022,0,2,2,6,,afg01 afg01
4bteen,Abtinn,,,17.0,391.0,12.0,May 2022,1,2,1,6,,Abt
_uzbekfootball,Conor 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇺🇿,Follows Pakhtakor and all things Uzbek football related. Back up account  @Uzbek_football,"Newcastle Upon Tyne, England",2813.0,331.0,0.0,April 2019,0,2,1,6,Follows Pakhtakor and all things Uzbek football related. Back up account  @Uzbek_football,Conor 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇺🇿
_thejimbo_,Jimbo! 🌈🕕🌞,«ستادِ کیوت‌سازیِ توئیتر»      ممکنه دیر جواب بدم، معذرت می‌خوام ⁦,سرزمین غیرمادری,757.0,237.0,0.0,October 2012,1,0,1,6,"""Twitter Kiotization Staff"" I may reply late, I'm sorry",Jimbo! 🌈🕕🌞
aliscorban,Ali Sina,GardenState Rookies Podcast,"New Jersey, USA",313.0,386.0,5014.0,January 2014,0,2,1,6,GardenState Rookies Podcast,But the Son
ahdeaghiq,عهد عقیق,,,81.0,191.0,25.0,October 2012,1,2,2,6,,Ahed Aqiq
abdelkarimslp,Abdelkarim💎,,,0.0,208.0,3938.0,May 2013,0,2,1,6,,Abdelkarim💎
alshiraz1,Shiraz Habbib,,South Africa,270.0,2750.0,0.0,August 2014,0,2,1,6,,Shiraz Habbib
aam653073,Amit Mishra,,,2.0,2113.0,4.0,March 2025,2,2,2,6,,Amit Mishra
abolie17386,abolfazl Esmaili,انشاالله پایان و نابودی اسرائیل به دست اولاد علی(علیه سلام)  Israel Is a Canserous Gland,Islamic Republic of Iran,4.0,28.0,164.0,November 2025,1,1,1,6,"God willing, the end and destruction of Israel at the hands of the descendants of Ali (peace be upon him) Israel Is a Cancerous Gland",abolfazl Esmaili
alinazarij,Ali Nazari Jouybari,علی نظری جویباری  طرفدار و مدیرعامل باشگاه استقلال ایران,,517.0,4.0,7.0,May 2025,1,1,1,6,"Ali Nazari Joybari, fan and CEO of Esteghlal Club of Iran",Ali Nazari Jouybari
__mareux__,mareux,linktr.ee/mareux,"Los Angeles, CA",4384.0,131.0,508.0,January 2020,0,2,1,6,linktr.ee/mareux,mareux
al3_hacker,AL3,Iranian Anonymous  #OpIran  We do not need donation اگر اکانتی مورد تایید باشد یا همکار باشیم ، فالو میشود,,0.0,25.0,247.0,June 2013,1,2,2,6,"Iranian Anonymous #OpIran We do not need donation, if the account is approved or if we are colleagues, it will be followed",AL3
ali__darghahi,ali,,,4.0,27.0,2.0,September 2022,2,2,2,6,,ali
2internetghosts,ketaminion,vocalista do two internet ghosts / qqr pronome / ig:  @pdrmuriel  /  @twointernetghosts,São Paulo,6853.0,3767.0,0.0,April 2021,2,2,2,6,vocalist of two internet ghosts / qqr pronoun / ig: @pdrmuriel / @twointernetghosts,ketaminion
aami_r1385,۵ مارس ۲۰۰۷,,,0.0,8.0,2.0,September 2022,1,2,1,6,,"March 5, 2007"
ali__erfani110,Alierfani,,,5.0,4.0,3.0,November 2020,1,2,1,6,,Alierfani
afzalab90,Afzal Patel,,India,31.0,1524.0,89.0,March 2021,0,2,1,6,,Afzal Patel
__aespect,aespect's evil twin ⋆˚꩜｡𝜗ৎ,@_aespect 's evil twin,EVIL aespect city,3.0,40.0,26.0,November 2025,2,2,2,6,@_aespect 's evil twin,aespect's evil twin ⋆˚꩜｡𝜗ৎ
ali_sadeghloo,ali sadeghloo,,,43.0,542.0,10.0,February 2013,2,2,2,6,,or sadeghloo
alirezasha,Alireza,,,863.0,179.0,0.0,April 2007,2,2,2,6,,He will take care of himself
afroninfa,alli,,"Sao Paulo, Brazil",1686.0,1027.0,1315.0,January 2019,0,2,1,6,,alli
alaneyre1,Alan Eyre,MEI Distinguished Diplomatic Fellow; Former State Dept. Iran SME & senior policymaker for Iran/MENA. RTs ≠ endorsements. Fiat justitia ruat caelum.,terra nullius,1.0,87.0,0.0,May 2011,0,2,1,6,MEI Distinguished Diplomatic Fellow; Former State Dept. Iran SME & senior policymaker for Iran/MENA. RTs ≠ endorsements. Fiat justitia ruat caelum.,Alan Eyre
alirabiei_iran,Ali Rabiei,علی ربیعی /  استاد دانشگاه و فعال سیاسی _اجتماعی,IRAN,7806.0,0.0,548.0,March 2021,1,1,1,6,Ali Rabiei / university professor and political-social activist,Ali Rabiei
activistrafiey,سمیه رفیعی,نماینده مردم شریف تهران، ری، شمیرانات، اسلامشهر و پردیس/رئیس فراکسیون محیط زیست/نایب رئیس کمیسیون کشاورزی مجلس/ فعال و سیاست‌پژوه محیط زیست,,5292.0,78.0,757.0,July 2019,1,1,1,6,"Representative of the Sharif People of Tehran, Ray, Shemiranat, Islamshahr and Pardis/Head of the Environment Fraction/Vice-Chairman of the Parliament Agriculture Commission/Environmental Activist and Politician",Samia Rafiei
alsenysalifouc8,Alseny Salifou Camara,,,37.0,1360.0,8.0,July 2019,0,2,1,6,,Alseny Salifou Camara
adsbynimbus,Nimbus,Get the most out of your mobile & CTV advertising with competitive programmatic auctions and comprehensive reporting. Built by  @Timehop,"New York, USA",65.0,69.0,46.0,May 2019,0,2,0,6,Get the most out of your mobile & CTV advertising with competitive programmatic auctions and comprehensive reporting. Built by  @Timehop,Cloud
aek_official,AEK Athletic Club,Το επίσημο Twitter account του ΑΘΛΗΤΙΚΟΥ ΣΩΜΑΤΕΙΟΥ ΑΕΚ - The Official Twitter account of AEK Athletic Club,Ελλάς,4357.0,27.0,0.0,June 2018,0,2,0,6,The Official Twitter account of AEK Athletic Club - The Official Twitter account of AEK Athletic Club,AEK Athletic Club
ahmadmullatalal,احمد ملا طلال,مقدم برامج حوارية منذ عام ٢٠٠٤,Iraq _ Baghdad,0.0,565.0,3221.0,December 2012,0,2,1,6,Talk show presenter since 2004,Ahmad Mulla Talal
_iamnaaz_,Elnaaz Norouzi,Let me act and I'll be happy,India,0.0,232.0,3225.0,February 2013,0,2,1,6,Let me act and I'll be happy,Elnaaz Norouzi
5ogand,Sogand,Artist,"London, England",0.0,71.0,1709.0,January 2013,1,0,1,6,Artist,Swearing
_celestraa,Gem - Komaeda Brain rot ✌🏻️,Just a weenus,Melbourne,98.0,667.0,1998.0,December 2012,2,2,2,6,Just a weenus,Gem - Komaeda Brain rot ✌🏻️
alsreaei,Mohammed Alsreaei,Athlete I love football. linkjar.com/Alsreaei,Saudi Arabia,61.0,702.0,2200.0,August 2016,0,2,1,6,Athlete I love football. linkjar.com/Alsreaei,Mohammed Alsreaei
35anj,نشريه سه‌پنج,از روی نعش جمهوری اسلامی رد می‌شویم #همکاری_ملی,35anj,0.0,0.0,2021.0,February 2013,1,2,0,6,We pass over the coffin of the Islamic Republic of #National_Cooperation,Sehpanj magazine
__injaneb96,ثنا ابراهیمی | Sana Ebrahimi,"A PhD candidate passionate about politics, fighting Islamists and terrorists. A retweet is not an endorsement. Opinions are mine.",,0.0,837.0,5593.0,March 2019,1,0,1,6,"A PhD candidate passionate about politics, fighting Islamists and terrorists. A retweet is not an endorsement. Opinions are mine.",Sana Ebrahimi Sana Ebrahimi
aiatmeta,AI at Meta,"Together with the AI community, we are pushing the boundaries of what’s possible through open science to create a more connected world.",,0.0,290.0,2565.0,August 2018,0,2,0,6,"Together with the AI community, we are pushing the boundaries of what’s possible through open science to create a more connected world.",AI at Meta
aliashtiani12,Ali Ashtiani,,,26.0,813.0,0.0,September 2022,2,2,2,6,,Ali Ashtiani
alinezhadi5,Ali Nezhadi,,,64.0,1021.0,0.0,August 2021,2,2,2,6,,Ali Nezhadi
aadilsultanx,A@dil $ultan,,Pakistan,337.0,4781.0,186.0,November 2018,0,2,1,6,,A@dil $ultan
acadbeauxarts,Académie des beaux-arts,,,7326.0,1070.0,4104.0,January 2014,0,2,0,6,,Academy of Fine Arts
7continentnewss,کمونیست کُش👺,The fastest and most accurate news of the day in the worldخدا آزادی خوانواده میهن -حق مالکیت فردی,United States,74.0,778.0,1654.0,June 2022,1,0,2,6,"The fastest and most accurate news of the day in the world, God's freedom, the family, the homeland - the right to individual property",Kush Communist
abba3pakbin,Abbas Pakbin,شاعر و ترانه سرا...وگاهی تریدر...  به زودی پروردگارت آنقدر برای تو معجزه خواهد کرد که خشنود شوی.. سوره ضحی آیه 5,در پناه خدا,77.0,826.0,1122.0,March 2021,2,2,1,6,Poet and songwriter... and sometimes a trader... Soon your Lord will perform so many miracles for you that you will be pleased... Surah Al-Zuhi verse 5,Abbas Pakbin
alchemyamerican,Jesse Michels,Exploring the nature of reality @  YouTube.com/jessemichels &  open.spotify.com/show/1WqA0m5xT …,"Austin, TX",0.0,667.0,2839.0,October 2020,0,2,1,6,Exploring the nature of reality @  YouTube.com/jessemichels &  open.spotify.com/show/1WqA0m5xT …,Jesse Michels
alnassr_sg,ألعاب النصر المختلفة و الفئات السنية,الحساب الرسمي لألعاب النصر المختلفة و الفئات السنية لكرة القدم @AlNassrFC  | official account of AlNassr SG and Academy teams  @AlNassrFC_EN,الرياض، السعودية,0.0,3.0,2912.0,November 2021,0,2,0,6,The official account for the various Al-Nassr games and age groups of football @AlNassrFC | official account of AlNassr SG and Academy teams @AlNassrFC_EN,Different victory games and age groups
afintlbrk,افغانستان اینترنشنال,The First 24/7 International News Channel for Afghanistan اولین شبکه خبری بین‌المللی ۲۴ ساعته افغانستان Email: info@afintl.com WhatsApp: +447340006000,"London, UK",0.0,10.0,1315.0,June 2021,0,2,0,6,The First 24/7 International News Channel for Afghanistan Email: info@afintl.com WhatsApp: +447340006000,Afghanistan International
afintlradio,رادیو افغانستان اینترنشنال,The First 24/7 International News Channel for Afghanistan اولین شبکه خبری بین‌المللی ۲۴ ساعته افغانستان Email: info@afintl.com  00447771112080,"London, UK",0.0,12.0,1315.0,September 2021,0,2,0,6,The First 24/7 International News Channel for Afghanistan Email: info@afintl.com 00447771112080,Radio Afghanistan International
acegid_igh,ACEGID,"#PathogenHunters  We are using genomics to help Africa and the world beat infectious diseases. @IGHupdates ,  @RedeemersUni .","Ede, Nigeria",6649.0,249.0,3537.0,December 2018,0,2,0,6,"#PathogenHunters  We are using genomics to help Africa and the world beat infectious diseases. @IGHupdates ,  @RedeemersUni .",ACID
abdul_ix,ABDUL,@notawhitepaper,,1182.0,615.0,3757.0,October 2011,2,2,2,6,@notawhitepaper,ABDUL
a1976_b,Amir.B,,,21.0,233.0,302.0,July 2011,1,2,1,6,,Amir.B
aliceciottolina,_soloalice,"Il segreto, cara Alice, è circondarsi di persone che ti facciano sorridere il cuore. È allora, solo allora, che troverai il Paese delle Meraviglie.",,7.0,22.0,1.0,August 2011,0,2,1,6,"The secret, dear Alice, is to surround yourself with people who make your heart smile. It is then, only then, that you will find Wonderland.",_soloalics
alfrewoodard,Alfre Woodard,Good triumphs,Present,0.0,318.0,1119.0,August 2012,0,2,1,6,Good triumphs,Alfre Woodard
ainurastom,Tassi,,Almaty,8.0,261.0,19.0,September 2012,0,2,2,6,,Taxes
ahejlsberg,Anders Hejlsberg,Technical Fellow at Microsoft,Seattle,0.0,75.0,256.0,September 2012,0,2,1,6,Technical Fellow at Microsoft,Anders Hejlsberg
